stitch id flat 	 stitch id stereo 	 drugbank ids seperated with |
CID100441332	CID005281075	DB00429
CID171306834	CID071306834	DB00105
CID100002540	CID000002540	DB00796
CID111234049	CID011234049	DB09042
CID109825285	CID009825285	DB08822
CID100027686	CID000027686	DB01003
CID106328526	CID006328526	DB09425
CID116129701	CID016131923	DB06149
CID100064778	CID000064778	DB00760
CID100003155	CID005282425	DB09167
CID111431716	CID011431716	DB09137
