stitch id flat 	 stitch id stereo 	 drugbank ids seperated with |
CID100041744	CID000041744	DB00385
CID100004885	CID000119569	DB00413
CID100005514	CID005284627	DB00273
CID100008982	CID000008982	DB00607|DB08269
CID100004891	CID000004891	DB01058
CID100004893	CID000004893	DB00457
CID100005596	CID000005596	DB00209
CID100004906	CID000004906	DB00750
CID109818231	CID009926791	DB08183
CID100004908	CID000004908	DB01087
CID100004909	CID000004909	DB00794
CID100004911	CID000004911	DB01032
CID100004913	CID000004913	DB01035
CID100004914	CID000004914	DB00721
CID100004915	CID000004915	DB01168
CID100004917	CID000004917	DB00433
CID100119607	CID000119607	DB07576|DB00580
CID100004542	CID000013109	DB00506|DB00367
CID100004932	CID000004932	DB01182
CID100004934	CID000004934	DB00782
CID100004935	CID000004935	DB00807
CID100009034	CID000009034	DB00474
CID100025419	CID000025419	DB00720
CID100002171	CID000033613	DB01060
CID100002522	CID005288783	DB02300
CID100004946	CID000004946	DB00571
CID100037720	CID000037720	DB00686
CID100000450	CID000005757	DB00783
CID100004976	CID000004976	DB00344
CID100000888	CID000000888	DB01378
CID100004253	CID005288826	DB00295
CID100004927	CID000004927	DB01069
CID100004991	CID000004991	DB00545
CID100000896	CID000000896	DB08189|DB01065
CID100004993	CID000004993	DB00205
CID100004999	CID000004999	DB01589
CID100002142	CID000037768	DB00479
CID100005002	CID000005002	DB01224
CID100001690	CID000041867	DB00445
CID100062358	CID000062358	DB06768
CID100005029	CID000005029	DB01129
CID100000937	CID000000937	DB00627
CID100003364	CID000021319	DB00301
CID100000942	CID000000942	DB00184
CID124826799	CID024826799	DB08901
CID100005487	CID000005487	DB00697
CID110113978	CID010113978	DB06589
CID100005523	CID000033741	DB00193
CID100005070	CID000005070	DB00740
CID100005071	CID000005071	DB00478
CID100005073	CID000005073	DB00734
CID100005078	CID000005078	DB00953
CID109860058	CID009860058	DB01401
CID100004943	CID000004943	DB00818
CID100000951	CID000439260	DB00368
CID100005090	CID000005090	DB00533
CID100005095	CID000005095	DB00268
CID100002476	CID000644073	DB00921
CID100001003	CID000001003	DB02831
CID100002909	CID005280754	DB00091
CID100077993	CID000077993	DB00216
CID116136245	CID044151800	DB06699
CID100041317	CID005284513	DB00459
CID100001023	CID000001023	DB04160|DB02212
CID100150610	CID000150610	DB00303
CID100005478	CID000033624	DB08625
CID100119828	CID000119828	DB08439
CID100001046	CID000001046	DB00339
CID100003249	CID005280793	DB00153
CID100002735	CID005280795	DB00169
CID100005152	CID000005152	DB00938
CID100004196	CID000055245	DB00834
CID100005161	CID000005161	DB01399
CID100005193	CID000005193	DB00418
CID100016886	CID000451668	DB01262
CID100005206	CID000005206	DB01236
CID100005210	CID000005210	DB01105
CID100005212	CID000005212	DB00203
CID100005214	CID000005214	DB05245
CID100005215	CID000005215	DB00359
CID100001130	CID000001130	DB00152
CID100003915	CID000054384	DB01106
CID100007699	CID000007699	DB00868
CID100050294	CID000050294	DB00716
CID100005245	CID000005245	DB00884|DB02782
CID100005248	CID000005248	DB00464
CID100042113	CID000042113	DB01189
CID100005253	CID000005253	DB00489
CID100002550	CID000044093	DB01197
CID103081361	CID003081361	DB05294|DB08764
CID103081362	CID003081362	DB06402
CID100003929	CID000441401	DB00601|DB08769
CID100060953	CID000060953	DB01101
CID100005281	CID000005281	DB03193
CID100005291	CID000005291	DB00619|DB03261
CID100054454	CID000054454	DB00641
CID100124087	CID000124087	DB00967
CID100005314	CID000005314	DB00202
CID100002307	CID000021700	DB00394
CID100001972	CID005280965	DB00681
CID100005203	CID000063009	DB08567|DB01104
CID106433101	CID009868491	DB08819
CID100005329	CID000005329	DB01015
CID100004138	CID000038852	DB00968
CID103086686	CID005329102	DB01268|DB07417
CID100009433	CID000009433	DB01223
CID100001805	CID000009444	DB00928
CID100122316	CID003052775	DB01367
CID100002462	CID005281004	DB01222
CID100074989	CID000074989	DB01117
CID100005358	CID000005358	DB00669
CID100005359	CID000005359	DB00870
CID100004992	CID000004992	DB06691
CID100018140	CID000259331	DB01196
CID100005381	CID000005381	DB00799
CID100060878	CID005281037	DB00876
CID100005391	CID000005391	DB00231
CID100004248	CID005281040	DB00471
CID100071316	CID005281042	DB01226
CID100064147	CID000064147	DB01610
CID100005401	CID000005401	DB01162
CID100005403	CID000005403	DB00871
CID100060184	CID000107807	DB00790
CID100005546	CID000005546	DB00384
CID100001065	CID000091429	DB00468
CID100003368	CID000030751	DB01073
CID100060864	CID005281071	DB00768
CID100005426	CID000005426	DB01041
CID100004271	CID005281078	DB00688
CID104659568	CID005281081	DB00494
CID100002951	CID006604100	DB01219
CID100003003	CID000009782	DB00443
CID100441382	CID005281099	DB00826
CID100005452	CID000005452	DB00679
CID100072111	CID006436173	DB01220
CID100077996	CID005281104	DB00910
CID100041781	CID000041781	DB00214
CID100148127	CID003036505	DB04938
CID100005468	CID000005468	DB01600
CID100062816	CID000062816	DB00375
CID100005479	CID000005479	DB00911
CID100005503	CID000005503	DB00839
CID100005505	CID000005505	DB01124
CID100052421	CID000052421	DB01130
CID100005508	CID000005508	DB00500
CID100004739	CID000439693	DB00552
CID100005526	CID000005526	DB00302
CID100005533	CID000005533	DB00656
CID100004889	CID000054687	DB05373|DB00175
CID100047320	CID000062886	DB00565
CID100003043	CID000050599	DB00900|DB02392
CID100193962	CID000193962	DB07191|DB06414
CID100003449	CID000009651	DB00674
CID100005556	CID000005556	DB00897
CID100005564	CID000005564	DB08604
CID100005566	CID000005566	DB08616|DB00831
CID100107969	CID000107969	DB08868|DB05286
CID100005572	CID000005572	DB00376
CID100005576	CID000005576	DB00347
CID100005407	CID000013769	DB00894
CID100005578	CID000005578	DB03125|DB00440
CID100005582	CID000005582	DB01157
CID100005584	CID000005584	DB00726
CID100005591	CID000005591	DB00197
CID100005593	CID000005593	DB00809
CID100002512	CID000054746	DB00248
CID100123611	CID000636380	DB00569
CID100150310	CID000443872	DB00700
CID100005512	CID000443878	DB01036
CID100003250	CID000443884	DB01253
CID151508717	CID051508717	DB00469
CID100062959	CID000062959	DB00685
CID100005454	CID000941651	DB01623
CID100071158	CID000071158	DB00659
CID100005625	CID000005625	DB00705|DB08563
CID119371515	CID019371515	DB06766
CID100005035	CID000005035	DB00481
CID100034312	CID000034312	DB00776
CID100005656	CID000005656	DB00285
CID100003060	CID000443936	DB06781
CID100005665	CID000005665	DB01080
CID100002133	CID000443958	DB00288
CID100002563	CID000034359	DB00190
CID100054840	CID000054840	DB00289
CID116004692	CID016004692	DB08932
CID100005717	CID000005717	DB00549
CID100131535	CID000131535	DB01319
CID100005719	CID000005719	DB00962
CID100005732	CID000005732	DB00425
CID100005734	CID000005734	DB00909
CID100005735	CID000005735	DB01198
CID100004583	CID000149096	DB01137
CID100054889	CID000054889	DB00691
CID100005005	CID000054891	DB00881
CID100444013	CID000444013	DB00538
CID100003003	CID000005743	DB01234
CID100005746	CID000005746	DB00305
CID100003199	CID000108150	DB05109
CID100003640	CID000005754	DB00741|DB07886
CID100004894	CID000005755	DB00860
CID100003269	CID000005756	DB04573
CID100003690	CID000003690	DB01181
CID100072054	CID000444030	DB00496
CID100003399	CID000444036	DB00588
CID100071301	CID000071301	DB04861
CID100005052	CID000005770	DB00206
CID100005775	CID000005775	DB00692
CID100000453	CID000005780	DB01638
CID100003384	CID000009878	DB00324
CID100003363	CID000005790	DB00322
CID100003918	CID005359272	DB00854
CID115951529	CID015951529	DB08899
CID100145068	CID000145068	DB00435
CID100002958	CID000030323	DB00694
CID100000838	CID000005815	DB00668
CID100000853	CID000005819	DB00451
CID100001727	CID000001727	DB06637
CID100071360	CID000071360	DB04946
CID100003007	CID000005825	DB01576
CID100005267	CID000005833	DB00421
CID100004689	CID000165579	DB01421
CID146216142	CID046216142	DB08930
CID100030623	CID000071384	DB02444|DB00380
CID100003279	CID000014051	DB00330
CID100004900	CID000005865	DB00635
CID100000698	CID000005870	DB00655
CID100656628	CID005312125	DB06207
CID100003375	CID000071415	DB00223
CID123668479	CID023668479	DB06817
CID100005379	CID000005379	DB01044
CID100002349	CID000005904	DB01053
CID100003687	CID000005905	DB00249
CID100151171	CID000151171	DB00872
CID100004819	CID000005909	DB01085
CID100000861	CID000005920	DB00279
CID100004053	CID000460612	DB01042
CID100004786	CID000026934	DB00397
CID100000298	CID000005959	DB00446
CID100000738	CID000005961	DB02174|DB00130
CID100051577	CID000441314	DB00491
CID110182969	CID010182969	DB07828|DB06605
CID100002609	CID000051038	DB00833
CID100004811	CID000005983	DB00981
CID125880656	CID054671203	DB00254
CID111556711	CID011556711	DB08889
CID106398970	CID006915944	DB00535
CID100132971	CID000132971	DB05812
CID100055480	CID006917778	DB08918
CID111167602	CID011167602	DB08896
CID100010100	CID000010100	DB00647
CID100002215	CID000006005	DB00714
CID100004160	CID000006010	DB06710
CID100005408	CID000006013	DB00624
CID100065856	CID000065856	DB00234
CID100006018	CID000006018	DB04844
CID100002612	CID000006024	DB00456
CID100003685	CID000042890	DB01177
CID117754772	CID025126797	DB08877
CID100219024	CID000219024	DB06213
CID125077405	CID025077649	DB00666
CID100657298	CID000657298	DB00550
CID100003405	CID000006037	DB00158
CID100004782	CID000006041	DB00388
CID100006049	CID000006049	DB00974
CID100003443	CID003000226	DB02703
CID100006058	CID000006058	DB00847
CID100064987	CID000464205	DB00300
CID100072466	CID005360373	DB00290
CID100001983	CID000001983	DB00316
CID100071616	CID000071616	DB00582
CID100001986	CID000001986	DB00819
CID100219078	CID000219078	DB06218
CID100071329	CID000071329	DB00204
CID100001993	CID000001993	DB06709
CID110163178	CID010184653	DB08916
CID100072081	CID000072081	DB02638
CID111020241	CID011020241	DB00126
CID100219090	CID000219090	DB06717
CID100006116	CID000006116	DB00258
CID100002022	CID000002022	DB05347|DB00787
CID100003793	CID000055283	DB01167
CID100000146	CID000444412	DB04789
CID100004440	CID000004440	DB00952
CID100002833	CID000006167	DB08117
CID100004043	CID000247839	DB00253
CID100002082	CID000002082	DB00518
CID100002083	CID000002083	DB01001
CID100002088	CID000002088	DB00630
CID100002092	CID000002092	DB00346
CID100002094	CID000002094	DB00437
CID100002099	CID000002099	DB00969
CID100004607	CID000006196	DB00713
CID100054688	CID000084029	DB01211
CID100051263	CID000051263	DB00802
CID111597571	CID011626560	DB08700
CID100002118	CID000002118	DB00404
CID100003381	CID000006215	DB00591
CID100002123	CID000002123	DB00488
CID100002130	CID000002130	DB00915
CID100004536	CID000006230	DB00717
CID100125017	CID000125017	DB06700
CID100000401	CID000006234	DB03123|DB00260
CID100002140	CID000002140	DB00271
CID100002474	CID000092253	DB01002
CID100003661	CID000174174	DB00572
CID100002145	CID000002145	DB00357
CID100002148	CID000002148	DB00345
CID100002153	CID000002153	DB00277
CID100000453	CID000006251	DB00742
CID100000596	CID000006252	DB00987
CID100002159	CID000002159	DB06288
CID100002160	CID000002160	DB00321
CID100002161	CID000002161	DB01025
CID100002162	CID000002162	DB00381
CID100002163	CID000002163	DB01351
CID100002170	CID000002170	DB00543
CID109853053	CID009853053	DB08827
CID100039042	CID000039042	DB08380|DB01393
CID100002179	CID000002179	DB00276
CID100002182	CID000002182	DB00261
CID100004042	CID000006279	DB00603
CID100002187	CID000002187	DB01217
CID100004865	CID000010607	DB01179|DB08417
CID100002216	CID000002216	DB00964
CID100055466	CID000055466	DB00789
CID100010413	CID000010413	DB01440
CID100000232	CID000006322	DB04027|DB00125
CID100001054	CID000001054	DB00165
CID100055480	CID000055480	DB04896
CID100060146	CID000129211	DB00706
CID100002244	CID000002244	DB00945
CID100002249	CID000002249	DB00335
CID100129228	CID000129228	DB06201
CID100047319	CID000047319	DB00732
CID100002265	CID000002265	DB00993
CID100002266	CID000002266	DB00548
CID100002267	CID000002267	DB00972
CID100157921	CID000157921	DB00992
CID100125889	CID005486971	DB00230
CID100004411	CID000039147	DB01203
CID100002284	CID000002284	DB00181
CID111163584	CID011450633	DB06203
CID100002315	CID000002315	DB00436
CID100003075	CID000039186	DB00343
CID101349907	CID001349907	DB00763
CID100104727	CID000104727	DB01370
CID100477468	CID000477468	DB01141
CID100006432	CID000006432	DB00556
CID100002337	CID000002337	DB01086
CID100003066	CID000010531	DB00320
CID100002345	CID000002345	DB00676|DB02775
CID100003387	CID000006446	DB01185
CID100002351	CID000002351	DB01244
CID100024083	CID000024083	DB00653
CID100010547	CID000010547	DB01057
CID100104758	CID000104758	DB00293
CID109865528	CID009865528	DB08893
CID100153994	CID000153994	DB04920
CID100002366	CID000002366	DB06698
CID100002369	CID000002369	DB00195
CID100002370	CID000002370	DB01019
CID144134877	CID054675779	DB00595
CID100006468	CID000006468	DB03575
CID100002375	CID000002375	DB01128
CID100006476	CID000006476	DB05246
CID100153941	CID000153941	DB00442
CID100004594	CID009579578	DB00736
CID100031072	CID000031072	DB00389
CID100002405	CID000002405	DB00612
CID100006503	CID000006503	DB03754
CID100002781	CID000026986	DB00283
CID100047471	CID000047471	DB00639
CID104659569	CID004659569	DB00323
CID100093860	CID000387447	DB07475|DB00188
CID100059768	CID000059768	DB00187
CID100002443	CID000031100	DB01200
CID100002431	CID000002431	DB01158
CID100002435	CID000002435	DB00484
CID100002441	CID000002441	DB01558
CID110324367	CID010324367	DB08873|DB05665
CID100104849	CID000104849	DB06155
CID100001775	CID000001775	DB00252
CID106433117	CID006918554	DB05039
CID100104865	CID000104865	DB00559
CID100010660	CID000010660	DB00985
CID100002471	CID000002471	DB00887
CID100002474	CID000002474	DB00297
CID100002477	CID000002477	DB00490
CID100002478	CID000002478	DB01008
CID100002479	CID000002479	DB00237
CID100051634	CID000051634	DB00419
CID100002484	CID000002484	DB01091
CID106918558	CID006918558	DB06702
CID100002654	CID005282241	DB01415
CID100005878	CID000005878	DB00621
CID100154058	CID000154058	DB01591
CID100005032	CID000009294	DB01364
CID100002519	CID000002519	DB00201
CID100002520	CID000002520	DB00661
CID100003152	CID000003152	DB00843
CID100004449	CID000004449	DB01149
CID100004158	CID000154100	DB06701
CID100002551	CID000002551	DB00411|DB02487
CID100002554	CID000002554	DB00564
CID100002564	CID000002564	DB00748
CID100002949	CID000028417	DB01406
CID100002576	CID000002576	DB00395
CID100002578	CID000002578	DB00262
CID111228026	CID011434515	DB08897
CID100002583	CID000002583	DB00521
CID104630253	CID005311000	DB00240
CID100004513	CID003033637	DB00585
CID100005726	CID000035370	DB00495
CID100003914	CID000039468	DB01210
CID100123597	CID005282226	DB00287
CID100127909	CID005311027	DB00905|DB06863
CID100121396	CID000121396	DB06775
CID100006726	CID000006726	DB01176
CID100002826	CID000446220	DB00907
CID100005544	CID000031307	DB00620
CID100042955	CID005282381	DB00929|DB05379
CID100039507	CID000039507	DB00896
CID100001206	CID000010836	DB01577
CID100004159	CID000006741	DB00959
CID100012536	CID005311066	DB01260
CID100003000	CID005311067	DB00547
CID100060612	CID005311068	DB00633
CID100003916	CID000072286	DB01403
CID100001125	CID000001125	DB00360
CID100002662	CID000002662	DB00482
CID109869929	CID009869929	DB06237
CID100656892	CID005388906	DB08903
CID100071436	CID005282415	DB01160
CID100002678	CID000002678	DB00341
CID100005651	CID000014969	DB00512
CID100002656	CID005479530	DB01212
CID100003203	CID000064139	DB07709|DB00625
CID100004451	CID000064142	DB00220|DB05251
CID100031378	CID000031378	DB00687|DB02478
CID100132804	CID005282451	DB08860
CID100166548	CID000166548	DB00362
CID100004834	CID000043672	DB00319
CID100002719	CID000002719	DB00608
CID100002720	CID000002720	DB00880
CID100003222	CID005388961	DB00584
CID100000085	CID000010917	DB00583|DB02648
CID100002727	CID000002727	DB00672
CID100449193	CID000449193	DB01656
CID100002732	CID000002732	DB00310
CID100002733	CID000002733	DB00356
CID100002749	CID000002749	DB01188
CID100002754	CID000002754	DB01166
CID100004745	CID000047811	DB01186
CID100000699	CID003001028	DB04574|DB00286
CID105487301	CID005487301	DB01079
CID100002762	CID000002762	DB00827
CID100072396	CID000072396	DB04729
CID100002767	CID000002767	DB00515
CID116129632	CID016136912	DB04911
CID100002771	CID000002771	DB00215
CID100004730	CID000006869	DB00417|DB08415
CID100004675	CID000027350	DB01337
CID100065999	CID000065999	DB00966
CID100005039	CID003001055	DB00863
CID100060867	CID003033825	DB00922
CID100003780	CID000006883	DB00883
CID100002789	CID000002789	DB00349
CID100002794	CID000002794	DB00845
CID100002801	CID000002801	DB07600|DB01242
CID100002802	CID000002802	DB01068
CID100002803	CID000002803	DB00575|DB07566
CID100003890	CID005311221	DB00654
CID100002809	CID000002809	DB00628
CID100002812	CID000002812	DB00257
CID100005735	CID000969472	DB00402
CID100002818	CID000002818	DB00363
CID100060164	CID000060164	DB00210
CID100005516	CID003005572	DB00539
CID100072938	CID009571107	DB01155
CID100060198	CID000060198	DB00990
CID100004691	CID000043815	DB00715
CID100060706	CID000441129	DB00760
CID100003661	CID000154417	DB00424
CID100003512	CID000441140	DB00400
CID100002666	CID000027447	DB00567
CID100002881	CID000002881	DB01003
CID100004419	CID005311304	DB00844
CID100004443	CID005311309	DB00731
CID100002895	CID000002895	DB00924
CID100039764	CID000039764	DB01339
CID100002905	CID000002905	DB00979
CID100002907	CID000002907	DB00531
CID100002610	CID000047964	DB01140
CID100002913	CID000002913	DB00434
CID100644241	CID000644241	DB04868
CID100003392	CID000015209	DB00846
CID100002617	CID000033255	DB01327
CID100002637	CID000441199	DB01331
CID100005032	CID000007028	DB00852
CID100007029	CID000007029	DB00937
CID100134018	CID000134018	DB03786
CID100004428	CID005360515	DB05302|DB05508|DB00704
CID100002955	CID000002955	DB00250
CID100002541	CID000002541	DB00796
CID100121749	CID000121749	DB08734
CID100004599	CID003034010	DB01083
CID100002972	CID000002972	DB08826
CID100002973	CID000002973	DB00746
CID100028486	CID000028486	DB01356
CID100001071	CID000445354	DB00162
CID100002995	CID000002995	DB01151|DB07682
CID100004736	CID000441277	DB00652
CID100003007	CID000003007	DB00182
CID100003016	CID000003016	DB07699|DB00829
CID100060695	CID000441290	DB00728
CID100003019	CID000003019	DB01119
CID104369359	CID004369359	DB07214|DB01261
CID100001971	CID000441300	DB01048
CID100001690	CID000031703	DB00997
CID100003032	CID000003032	DB00586
CID100003038	CID000003038	DB01144|DB07948
CID100003042	CID000003042	DB00804
CID100002655	CID006533629	DB01332
CID100003059	CID000003059	DB06895|DB00861
CID100123620	CID000441335	DB00764
CID100003125	CID000441350	DB00765
CID100003080	CID000003080	DB06782
CID100002751	CID000056329	DB01340
CID100027661	CID000027661	DB01020
CID100056338	CID000056338	DB01320
CID100012453	CID005311507	DB01624
CID100003100	CID000003100	DB06975|DB01075
CID100003105	CID000003105	DB00449
CID100121892	CID000121892	DB04953
CID100005404	CID000441383	DB00251
CID100003114	CID000003114	DB00280
CID100003117	CID000003117	DB00822
CID100048175	CID000048175	DB00596
CID100005257	CID000060464	DB01208
CID100003121	CID000003121	DB00313|DB00510
CID140468184	CID054676537	DB01418
CID105462337	CID006003770	DB01250
CID100158781	CID000158781	DB00275
CID100003872	CID000011333	DB00581
CID100060490	CID000060490	DB00744
CID100003151	CID000003151	DB01184
CID154681041	CID054686904	DB00560
CID100003156	CID000003156	DB00561
CID100003157	CID000003157	DB00590
CID100003168	CID000003168	DB00450
CID100015459	CID000015459	DB00660
CID100002658	CID005479529	DB01112
CID105381226	CID005381226	DB01045
CID100003182	CID000003182	DB00651
CID100002622	CID005479537	DB01413
CID109811221	CID009854073	DB06772
CID100005311	CID000005311	DB02546
CID100004920	CID000005994	DB00396
CID100003198	CID000003198	DB01127
CID100003202	CID000003202	DB01010
CID100005410	CID000005995	DB01420
CID100068740	CID000068740	DB00399
CID100003948	CID000003948	DB00978
CID100002771	CID000146570	DB01175
CID100176870	CID000176870	DB00530
CID100003419	CID000055891	DB00492
CID100003219	CID000003219	DB01084
CID100004259	CID000101526	DB00218
CID100002585	CID000002585	DB01136
CID100003226	CID000003226	DB00228
CID100003108	CID000003108	DB00975
CID125074886	CID025074886	DB00050
CID100003241	CID000003241	DB00751
CID100216235	CID000216235	DB06268
CID100216239	CID000216239	DB07438|DB00398
CID100005320	CID000005320	DB00634
CID100002021	CID000015541	DB00919
CID105353980	CID005359476	DB00795
CID100003261	CID000003261	DB01215
CID100002806	CID000060606	DB00758
CID100216258	CID000216258	DB01111
CID100060613	CID000060613	DB00369
CID100005372	CID000445643	DB00864
CID100003278	CID000003278	DB00903
