stitch id flat 	 stitch id stereo 	 drugbank ids seperated with |
CID100004689	CID000024176	DB01421
CID100001971	CID000065139	DB01048
CID100151165	CID000151165	DB00673
CID100003746	CID000003746	DB00332
CID100005651	CID000014970	DB00512
CID100065281	CID000065281	DB00626
CID100003848	CID000003848	DB02494
CID105281074	CID006434572	DB00429
CID100104741	CID000104741	DB00947
CID100005512	CID000060774	DB01036
CID100073658	CID003002190	DB00976
CID100003158	CID000667477	DB01142
CID100003143	CID000064780	DB01248
CID100001972	CID005386092	DB00681
CID100065281	CID006714010	DB00626
CID100005372	CID006435755	DB00864
CID100073658	CID000073658	DB00976
CID100315411	CID000450503	DB02228|DB04282|DB04084|DB04483
CID100005106	CID005480431	DB00778
