MESH 	 drugbank_ids with | as seperator  
D016593	DB00342
D015248	DB01241
D007069	DB01181
C072379	DB00912
D020113	DB04824
D020117	DB00604
D007065	DB00249|DB03778
D004121	DB01093
C001387	DB01547
D009853	DB00338
C116926	DB00533
D016912	DB00367
C007734	DB00180
C036658	DB02579
C009954	DB01108
D017265	DB01366
D016047	DB00943
C111827	DB01194
D013739	DB00624
D013988	DB00208
D013989	DB04831
D014291	DB01246
D006493	DB01109
D013982	DB01607
C067192	DB00308
D019311	DB02010
D002744	DB01114
D019319	DB02169
D000069449	DB01012
D013747	DB04844
D000069447	DB01409
D000069446	DB01072
D000069445	DB00289
C061870	DB00728
D017409	DB00708
D002998	DB01068
C106783	DB00952
C031280	DB02757
D002569	DB01034
D004970	DB00655
D004977	DB00330
D004976	DB00903
D003562	DB02097
C406061	DB00056
D019821	DB00641
D019820	DB02134
D003613	DB01406
D006220	DB00502
D002749	DB01239
C030397	DB01020
C016635	DB01762
D008320	DB03323
D002745	DB01556
D002740	DB00880
D002741	DB00269
C086648	DB00063
D017315	DB01340
D017312	DB00539
D017311	DB00381
D002697	DB01563
D002699	DB00291
C006429	DB00600
C055162	DB00758
C085516	DB03021
D004809	DB01364
C034257	DB01927
D004206	DB00280
C007267	DB03800
C511282	DB02552
D014217	DB01361
D014212	DB00755
C088482	DB00706
C010846	DB01616
D020748	DB01388
D000068679	DB00879
C054940	DB00771
C038637	DB01014
C053539	DB00299
D004921	DB00016
C004518	DB01482
C438268	DB00569
C105417	DB00520
D004110	DB00343
D004113	DB00566
D013416	DB01581
D013411	DB00359
D013413	DB01299
D013418	DB01582
D013419	DB00576
D014325	DB03754
C029261	DB04325
D009530	DB00699
D001507	DB00394
D009536	DB02701
D009537	DB03227
D009538	DB00184
C021277	DB00665
C021270	DB01600
D001058	DB00714
D002955	DB00650
D014031	DB00684
C015087	DB01380
D000584	DB00594
D000583	DB00479
D015742	DB00818
D015741	DB02998
D010042	DB01092
D015031	DB04832
D015032	DB01593
D010868	DB01100
D010869	DB00960
D010866	DB00826
D010867	DB01856
C005396	DB01121
D010862	DB01085
D010197	DB01337
D009627	DB04821
D008972	DB01618
D015102	DB01702
C031942	DB00278
D015104	DB01509
C005248	DB04440
D011339	DB01032
C009549	DB03347
C023439	DB03385
C015173	DB00449
D008469	DB00939
D008468	DB00737
D005985	DB02536
D007612	DB01172
D008466	DB00888
D007616	DB01575
D008463	DB00643
D000676	DB01427
D000677	DB00276
D008914	DB00350
D008911	DB01017
C004860	|DB04267
C104457	DB01280
C065581	DB00212
D000069058	DB00862
D000069059	DB01076
C005731	DB00617
D015255	DB01177
D015251	DB00445
D007052	DB01050
D007291	DB04566
C028797	DB00733
D020105	DB00235
C047638	DB00346
D016677	DB01056
C011890	DB01759
D011803	DB00468
D011802	DB00908
D017275	DB00270
C006632	DB01169
D017273	DB00014
D000068836	DB00989
D019308	DB03796
D019301	DB04224
D005984	DB01437
D003975	DB00829
D003973	DB00271
C455861	DB00019
C427248	DB00374
C035287	DB01130
C000976	DB04425
D002512	DB00456
D013881	DB00679
D002515	DB01333
D002514	DB01139
C121345	DB00967
D013888	DB01623
C011674	DB01602
C011677	DB04812
D004961	DB01196
D003570	DB02431
C040029	DB00996
D004964	DB04420|DB04573
D004966	DB00286
D002229	DB02329
D002228	DB00578
D003606	DB00851
D019833	DB01645
C121905	DB01141
C016601	DB04468
D002220	DB00564
D010878	DB00319
D003609	DB00970
D017300	DB01338
D013311	DB00428
D017308	DB00749
C031385	DB04166
D005439	DB02266
D005438	DB02478|DB00687
D002354	DB00521
D005437	DB01099
D005436	DB00301
D064692	DB00424
C100230	DB01472
C100232	DB00913
C494474	DB03138
C024836	DB04417
D005182	DB03147
D013792	DB01041
D001623	DB00443
D000117	DB00141
D001629	DB01393
C406545	DB00082
C010969	DB01251
D019946	DB01839
D013420	DB01015
D013427	DB00891
D014331	DB00809
C022261	DB02137
C025946	DB04104
D003042	DB00907
C100342	DB00786
C495711	DB00159
D015119	DB00513
C061333	DB00413
C073482	DB03516
D000242	DB02527
C018599	DB04120
D000249	DB00131
D011739	DB00205
C080122	DB02207
D007464	DB04815
C004704	DB00924
C005386	DB00505
D008715	DB00134
D008713	DB00763
D008712	DB01603
D020913	DB00790
C025163	DB03313
D020910	DB00465
C446479	DB00303
D011223	DB01058
D011730	DB00147
D015311	DB00274
D015310	DB00229
D015313	DB01330
D011324	DB00794
D015649	DB00552
C028491	DB02202
D011224	DB00457
D005998	DB00145
D005999	DB02123
D005996	DB00727
C026411	DB02712
D019791	DB00536
D019793	DB00693
C038541	DB03535
D019798	DB02385
D011034	DB01179
C026098	DB11868
C003943	DB01484
C016986	DB00964
D015790	DB01328
D008874	DB00683
D012967	DB00815
D012968	DB01077
D007288	DB04335
D008879	DB00211
D011433	DB00571
D016685	DB00305
D000667	DB00415
C040349	DB02180
D008690	DB00931
D016666	DB00176
D017245	DB00529
D020001	DB02145
D008694	DB01577
C045645	DB01166
D020008	DB00705
C020549	DB04828
D005976	DB03266
C096323	DB00042
D005978	DB00143
D003907	DB01234
C017125	DB00639
D013943	DB02513
D013941	DB03462
C014347	DB01262
C014612	DB02740
D000068579	DB00482
C121358	DB04311
D002506	DB00567
D002507	DB00689
C027451	DB01828
C018100	DB02671
D004958	DB00783
D019804	DB00244
D003630	DB00694
D014529	DB02745
D019808	DB00678
C050739	DB00069
D064730	DB00380
D002720	DB01178
C001943	DB01629
D019800	DB03255
D002727	DB01131
C059205	DB00906
D017330	DB00409
C060219	DB01207
D017332	DB00341
C031000	DB02962
D017336	DB00455
D017338	DB00242
D019802	DB00139
D000069559	DB00873
D013307	DB01082
C054360	DB01415
C054368	DB04106
D000069557	DB00287
D013096	DB00127|DB02564
D002438	DB01329
D002439	DB00493
C041747	DB00507
D005422	DB01148
D002435	DB01326
D002437	DB01327
C471405	DB00398
D005424	DB01195
D002433	DB00833
D005601	DB00452
D008274	DB01378
C001833	DB03407
D008277	DB01377
D008278	DB00653
C100201	|DB00383
D014237	DB01021
D006886	DB01611
D009428	DB00955
D002230	DB00190
D002231	DB00389
C054745	DB01405
D000109	DB03128
D004177	DB04817
D004176	DB00975
D004174	DB01548
C015405	DB04098
D014307	DB04571
C105430	DB04179
D014309	DB00792
C013111	DB02235
D009277	DB13169
D009271	DB00704
C413685	DB00442
C003377	DB02224
D005283	DB00813
D005280	DB01288
C068250	DB02855
C053603	DB01996
C053090	DB00751
D010419	DB00738
D000074	DB01418
D000075	DB01614
C052555	DB01348
D000070	DB01193
C028913	DB03967
C025205	DB02365
D004394	DB00378
D013095	DB03566
D001073	DB01429
C012375	DB02951
D004009	DB00485
C105050	DB01079
D004005	DB01144
D004002	DB00720
D014011	DB00911
D010208	DB01113
D008012	DB00281
C076731	DB12286
D000255	DB00171
C103274	DB01155
D002434	DB01140
C057619	DB00222
D008704	DB00703
D003687	DB01708
D008701	DB04819
D008702	DB04833
D015122	DB01033
D020909	DB00284
D011319	DB01087
D011318	DB00750
C037938	DB03357
D000493	DB00437
D019782	DB00740
C004809	DB04714
C019323	DB01134
D000658	DB01060
D011794	DB04216
D000654	DB01351
D011796	DB01103
D001708	DB03886
D015016	DB01392
C008729	DB00991
C042041	|DB01776
D024483	DB00170
D020123	DB00877|DB02439
C084584	DB01608
C047781	DB00555
D008802	DB00948
D008801	DB00379
D015784	DB00195
C036468	DB02060
